REMITO;FECHA;CLIENTE;TOTAL DELOREAN;TOTAL UTIL
9269;2019-10-14;marquez tx2;0;0
9275;2019-10-14;tapia escobar tx2;0;0
9276;2019-10-15;castillo tx2;86,30400000000002;86,30400000000002
9281;2019-10-15;castillo tx2;0;0
9282;2019-10-15;berazategui tx2;0;0
9285;2019-10-15;nestor tx2;0;0
9286;2019-10-15;ruta 23 tx2;0;0
9287;2019-10-15;martin merlo;0;0
9288;2019-10-16;soler tx2;0;0
9289;2019-10-16;independencia tx2;0;0
9301;2019-10-16;NULL;58380,94400000001;58380,944
9302;2019-10-16;santos tx2;0;0
9303;2019-10-16;balcarce ciudad;0;0
9316;2019-10-17;marcos paz tx2;0;0
9317;2019-10-17;yrigoyen paz;0;0
9318;2019-10-17;zarate independencia tx2;0;0
9319;2019-10-17;nico lomas tx2;0;0
9320;2019-10-17;banfield tx2;0;0
9321;2019-10-17;lomas yrigoyen;0;0
9323;2019-10-17;mosconi tx2;0;0
9325;2019-10-17;NULL;13468,574400000003;13468,574400000005
9330;2019-10-19;eva san juan tx2;0;0
9331;2019-10-19;libreria stockler;0;0
9332;2019-10-20;cabildo 1757;0;0
9333;2019-10-20;cabildo 3520;0;0
9334;2019-10-20;monroe tx2;0;0
9335;2019-10-21;vicente jose tx2;77,33720000000001;77,33720000000001
9347;2019-10-21;ciudadela tx2;0;0
9348;2019-10-21;rivadavia 18029;0;0
9349;2019-10-21;colon;0;0
9350;2019-10-21;san fernando tx2;0;0
9351;2019-10-21;munro mitre tx2;0;0
9352;2019-10-21;mitre 2230 tx2;0;0
9353;2019-10-21;vicente grande tx2;0;0
9354;2019-10-21;cordoba tx2;0;0
9367;2019-10-22;pueyrredon tx2;0;0
9368;2019-10-22;estrada santa fe tx2;0;0
9369;2019-10-22;forest 581 tx2;0;0
9370;2019-10-22;chacarita tx2;0;0
9371;2019-10-22;ort tx2;0;0
9388;2019-10-23;moreno tx2;0;0
9389;2019-10-23;rodriguez tx2;0;0
9390;2019-10-23;avenida de mayo tx2;0;0
9391;2019-10-23;saladillo tx2;0;0
9392;2019-10-23;DOLORES PCIA,;0;0
9393;2019-10-23;avellaneda tx2;0;0
9394;2019-10-23;santa fe 3480;0;0
9395;2019-10-23;santa fe tx2;0;0
9396;2019-10-24;matias peroni;495,6216;495,62160000000006
9412;2019-10-24;NULL;56555,4;56555,4
9414;2019-10-24;NULL;9000;9000
9415;2019-10-25;avellaneda 3003;0;0
9416;2019-10-25;avellaneda 3431;0;0
9417;2019-10-25;torcuato tx2;0;0
9418;2019-10-25;beiro 4285 tx2;0;0
9419;2019-10-25;riva 7579 tx2;0;0
9420;2019-10-25;gaona 2665 tx2;0;0
9421;2019-10-25;glew tx2;0;0
9422;2019-10-25;marcos paz 2158;0;0
9423;2019-10-25;merlo tx2;0;0
9424;2019-10-26;bocuzzi tx2;0;0
9425;2019-10-26;claypole tx2;0;0
9426;2019-10-26;varela tx2;0;0
9429;2019-10-28;la terminal;0;0
9430;2019-10-28;saladillo tx2;0;0
9431;2019-10-28;belgrano tx2;0;0
9432;2019-10-28;san martin tx2;0;0
9433;2019-10-28;varela calzada tx2;0;0
9434;2019-10-28;carrillo tx2;0;0
9435;2019-10-28;estrada tx2;0;0
9436;2019-10-28;beiro 4285 tx2;0;0
9437;2019-10-29;marcos paz 2158;0;0
9438;2019-10-29;merlo tx2;0;0
9443;2019-10-29;cesar;0;0
9444;2019-10-29;bingocrovara tx2;0;0
9445;2019-10-29;san arieta;0;0
9446;2019-10-29;san moron tx2;0;0
9447;2019-10-29;lynmartin tx2;0;0
9448;2019-10-29;gaona 2665 tx2;0;0
9454;2019-10-30;illia french;0;0
9455;2019-10-30;vicente jose tx2;0;0
9456;2019-10-30;el jaguel tx2;0;0
9457;2019-10-30;illia santamarina;0;0
9458;2019-10-30;NULL;127683,3;127683,3
9459;2019-10-30;mercedes tx2;0;0
9460;2019-10-30;balcarce ciudad;0;0
9461;2019-10-30;martin merlo;0;0
9462;2019-10-31;NULL;158621,43920000002;158621,43919999996
9463;2019-10-31;NULL;58350,929;58350,929
9464;2019-10-31;NULL;265649,98760000005;265649,98760000005
9465;2019-10-31;NULL;101425,01760000002;101425,01760000002
9466;2019-10-31;casares tx2;0;0
9467;2019-10-31;alsina tx2;391,30860000000007;391,3086
9469;2019-10-31;avellaneda tx2;902,2480000000002;902,248
9470;2019-10-31;galicia tx2;346,4339999999999;346,4339999999999
9489;2019-10-31;moron belgrano tx2;0;0
9490;2019-10-31;laferrere tx2;0;0
9491;2019-10-31;alsina tx2;0;0
9492;2019-10-31;belgrano tx2;0;0
