ACTUAL;MONTO;CLIENTE;REMITO;FECHA
UTIL;1415,6640000000002;olavarria tx2;6590;2019-02-26
UTIL;0;moreno tx2;6605;2019-02-26
UTIL;0;zarate independencia tx2;6606;2019-02-26
UTIL;0;avellaneda 3431;6607;2019-02-26
UTIL;0;yrigoyen paz;6608;2019-02-26
UTIL;0;olavarria tx2;6609;2019-02-26
UTIL;24712,2;NULL;6620;2019-02-27
UTIL;824,1600000000001;castillo tx2;6623;2019-02-27
UTIL;0;castillo tx2;6625;2019-02-27
UTIL;0;laoeste tx2;6626;2019-02-27
UTIL;0;lanus tx2;6627;2019-02-27
UTIL;0;3 de febrero tx2;6629;2019-02-27
UTIL;0;medrano tx2;6630;2019-02-27
UTIL;4369,7664;san arieta;6631;2019-02-28
UTIL;21600;NULL;6635;2019-02-28
UTIL;0;luis lavalle tx2;6637;2019-02-28
UTIL;30781,597599999997;NULL;6639;2019-03-01
UTIL;-4930,116000000002;NULL;6640;2019-03-01
UTIL;4570,9568;NULL;6641;2019-03-01
UTIL;0;celina tx2;6642;2019-03-01
UTIL;0;jauretche tx2;6643;2019-03-01
UTIL;0;podesta tx2;6644;2019-03-05
UTIL;0;santa fe tx2;6645;2019-03-06
UTIL;0;santa fe 3480;6646;2019-03-06
UTIL;0;claypole tx2;6647;2019-03-06
UTIL;0;san isidro tx2;6648;2019-03-07
UTIL;0;noi tx2;6649;2019-03-07
UTIL;0;navarro las heras;6650;2019-03-10
UTIL;0;cabildo 3520;6659;2019-03-10
UTIL;0;franco 5827;6660;2019-03-10
UTIL;120763,23839999996;NULL;6661;2019-03-11
UTIL;98304,82639999999;NULL;6662;2019-03-11
UTIL;69014,0492;NULL;6663;2019-03-11
UTIL;121269,648;NULL;6664;2019-03-11
UTIL;106107,79840000001;NULL;6665;2019-03-11
UTIL;0;cordoba tx2;6667;2019-03-11
UTIL;0;CASA CAMI;6668;2019-03-11
UTIL;0;silvio serrano;6669;2019-03-11
UTIL;0;asamblea tx2;6670;2019-03-11
UTIL;0;azul tx2;6671;2019-03-11
UTIL;0;pilar miguel tx2;6672;2019-03-11
UTIL;0;vergara tx2;6678;2019-03-11
UTIL;0;hurlingham tx2;6679;2019-03-11
UTIL;0;caseros tx2;6681;2019-03-11
UTIL;0;avellaneda 1961;6682;2019-03-11
UTIL;0;martin 2521 tx2;6683;2019-03-11
UTIL;2262;pilar miguel tx2;6685;2019-03-12
UTIL;0;san wilde tx2;6698;2019-03-12
UTIL;0;moreno tx2;6699;2019-03-12
UTIL;0;rodriguez tx2;6700;2019-03-12
UTIL;0;castillo tx2;6701;2019-03-12
UTIL;0;yrigoyen paz;6702;2019-03-12
UTIL;0;tapiales tx2;6703;2019-03-12
UTIL;86,30400000000002;alsina tx2;6705;2019-03-13
UTIL;6621,120000000002;crovara 1423 tx2;6706;2019-03-13
UTIL;6621,120000000002;crovara 1423 tx2;6707;2019-03-13
UTIL;0;podesta tx2;6724;2019-03-13
UTIL;0;lanuperon tx2;6725;2019-03-13
UTIL;0;cesar;6726;2019-03-13
UTIL;0;españa tx2;6729;2019-03-13
UTIL;0;bocuzzi tx2;6730;2019-03-13
UTIL;0;libreria los primos;6731;2019-03-13
UTIL;0;varela calzada tx2;6732;2019-03-13
UTIL;1235,34;podesta tx2;6734;2019-03-14
UTIL;0;martin merlo;6747;2019-03-14
UTIL;0;soler tx2;6748;2019-03-14
UTIL;0;laferrere tx2;6749;2019-03-14
UTIL;0;diego santa fe;6750;2019-03-14
UTIL;72341,87999999999;NULL;6751;2019-03-15
UTIL;0;palomar;6770;2019-03-17
UTIL;0;marcos paz tx2;6771;2019-03-17
UTIL;0;gaona tx2;6772;2019-03-17
UTIL;0;maipu yerbal tx2;6773;2019-03-17
UTIL;0;pto lacroze;6774;2019-03-17
UTIL;0;claypole tx2;6775;2019-03-17
UTIL;0;avenida de mayo tx2;6776;2019-03-17
UTIL;0;independencia tx2;6777;2019-03-17
UTIL;0;yrigoyen paz;6778;2019-03-17
UTIL;-21409,545800000007;NULL;6780;2019-03-18
UTIL;0;bingocrovara tx2;6782;2019-03-18
UTIL;0;san justo tx2;6783;2019-03-18
UTIL;0;san arieta;6785;2019-03-18
UTIL;0;matias peroni;6787;2019-03-19
UTIL;0;lynmartin tx2;6788;2019-03-19
UTIL;0;ciudadela tx2;6789;2019-03-20
UTIL;0;peron 3513 tx2;6790;2019-03-20
UTIL;0;ruta 23 tx2;6791;2019-03-20
UTIL;0;pacheco tx2;6792;2019-03-20
UTIL;0;santos tx2;6793;2019-03-20
UTIL;0;martin triunvirato;6794;2019-03-20
UTIL;0;linazca tx2;6795;2019-03-20
UTIL;0;rivadavia 18029;6798;2019-03-21
UTIL;0;luisa tx2;6799;2019-03-21
UTIL;35386,728;NULL;6800;2019-03-22
UTIL;0;ort tx2;6801;2019-03-24
UTIL;0;alberdi tx2;6802;2019-03-24
UTIL;0;belgrano tx2;6803;2019-03-24
UTIL;0;varela calzada tx2;6804;2019-03-24
UTIL;0;pilar rivadavia tx2;6805;2019-03-24
UTIL;0;CASA CAMI;6806;2019-03-24
UTIL;0;rivadavia tx2;6807;2019-03-25
UTIL;0;cuenca tz2;6808;2019-03-25
UTIL;1035,648;cabildo 3520;6809;2019-03-26
UTIL;86,30400000000002;noi tx2;6811;2019-03-26
UTIL;2865,9946000000004;asamblea tx2;6812;2019-03-26
UTIL;-1622,04;NULL;6827;2019-03-26
UTIL;0;3 de febrero tx2;6828;2019-03-27
UTIL;0;maipu 24 tx2;6829;2019-03-27
UTIL;0;lopez tx2;6830;2019-03-27
UTIL;0;xeng tx2;6831;2019-03-27
UTIL;0;katinazca tx2;6832;2019-03-27
UTIL;0;tapia escobar tx2;6833;2019-03-27
UTIL;0;alsina tx2;6834;2019-03-27
UTIL;0;yrigoyen paz;6835;2019-03-27
UTIL;0;lanus tx2;6862;2019-03-28
UTIL;0;san wilde tx2;6863;2019-03-28
UTIL;0;lalee tx2;6864;2019-03-28
UTIL;0;8000 tx2;6865;2019-03-28
UTIL;0;mercedes tx2;6866;2019-03-28
UTIL;0;gaona tx2;6867;2019-03-28
UTIL;106242,96000000002;NULL;6869;2019-03-29
UTIL;37454,04;NULL;6870;2019-03-29
UTIL;0;congreso coronado tx2;6871;2019-03-31
UTIL;0;moreno tx2;6873;2019-03-31
UTIL;0;saladillo tx2;6874;2019-03-31
UTIL;0;azul tx2;6875;2019-03-31
UTIL;0;jose maria moreno tx2;6877;2019-03-31
UTIL;0;san jose tx2;6878;2019-03-31
UTIL;0;solano tx2;6879;2019-03-31
UTIL;0;bazar umi;6880;2019-03-31
UTIL;-152,4599999999998;NULL;6881;2019-04-01
UTIL;601,74;NULL;6882;2019-04-01
UTIL;-712,8000000000001;NULL;6883;2019-04-01
UTIL;-3662,789999999998;NULL;6884;2019-04-01
UTIL;-195;NULL;6885;2019-04-01
UTIL;-3862,3199999999997;NULL;6886;2019-04-01
UTIL;9438,653200000002;NULL;6887;2019-04-01
UTIL;0;la terminal;6888;2019-04-01
UTIL;0;castillo tx2;6889;2019-04-01
UTIL;0;merlo tx2;6890;2019-04-01
UTIL;0;lin tx2;6891;2019-04-01
UTIL;0;rodriguez tx2;6898;2019-04-02
UTIL;0;soler tx2;6899;2019-04-02
UTIL;0;pellegrini rodriguez;6900;2019-04-02
UTIL;0;veronica tx2;6901;2019-04-02
UTIL;0;san jose tx2;6902;2019-04-03
UTIL;0;moreno mitre tx2;6903;2019-04-03
UTIL;0;jhonny grand bourg tx2;6904;2019-04-03
UTIL;0;big store;6905;2019-04-03
UTIL;0;moron belgrano tx2;6906;2019-04-03
UTIL;0;catan tx2;6923;2019-04-04
UTIL;0;lafenacional;6924;2019-04-04
UTIL;0;laferrere tx2;6925;2019-04-04
UTIL;0;perfumeria triunvirato;6926;2019-04-04
UTIL;0;silvio serrano;6927;2019-04-04
UTIL;0;cesar;6928;2019-04-04
UTIL;0;soler tx2;6944;2019-04-07
UTIL;0;caseros crovara tx2;6945;2019-04-07
UTIL;0;riva 7579 tx2;6946;2019-04-07
UTIL;0;bingocrovara tx2;6947;2019-04-08
UTIL;39681,535200000006;NULL;6949;2019-04-08
UTIL;0;nazca 2968 tx2;6950;2019-04-08
UTIL;0;dorrego olavarria;6951;2019-04-08
UTIL;0;san arieta;6952;2019-04-08
UTIL;0;juan mansilla tx2;6953;2019-04-08
UTIL;0;avellaneda 3431;6954;2019-04-08
UTIL;0;san fernando tx2;6955;2019-04-08
UTIL;0;colon;6956;2019-04-08
UTIL;0;avellaneda 1961;6957;2019-04-08
UTIL;0;liniers tx2;6967;2019-04-09
UTIL;0;avellaneda tx2;7054;2019-04-10
UTIL;0;pablo alberdi tx2;7055;2019-04-10
UTIL;0;pto lacroze;7056;2019-04-10
UTIL;65235,03600000001;NULL;7057;2019-04-11
UTIL;4555,378;alberdi tx2;7058;2019-04-11
UTIL;79729,31999999999;NULL;7059;2019-04-11
UTIL;0;marcos paz tx2;7072;2019-04-11
UTIL;0;illia french;7073;2019-04-11
UTIL;0;el jaguel tx2;7074;2019-04-11
UTIL;0;vicente jose tx2;7075;2019-04-11
UTIL;0;illia santamarina;7076;2019-04-11
UTIL;0;vicente grande tx2;7077;2019-04-11
UTIL;0;san arieta;7079;2019-04-12
UTIL;0;el jaguel tx2;7080;2019-04-12
UTIL;0;illia french;7081;2019-04-12
UTIL;0;vicente grande tx2;7082;2019-04-12
UTIL;0;vicente jose tx2;7083;2019-04-12
UTIL;0;illia santamarina;7084;2019-04-12
UTIL;0;avellaneda tx2;7086;2019-04-12
UTIL;0;avellaneda 3431;7087;2019-04-12
UTIL;0;nestor tx2;7088;2019-04-13
UTIL;0;gaona tx2;7089;2019-04-13
UTIL;0;josecpaz tx2;7090;2019-04-14
UTIL;0;yrigoyen paz;7091;2019-04-14
UTIL;121357,90080000003;NULL;7092;2019-04-14
UTIL;82275,13440000001;NULL;7093;2019-04-14
UTIL;63456,663200000025;NULL;7094;2019-04-14
UTIL;152921,1064;NULL;7095;2019-04-14
UTIL;82535,71680000001;NULL;7096;2019-04-14
UTIL;141680,35840000008;NULL;7097;2019-04-14
UTIL;39621,88800000001;NULL;7098;2019-04-14
UTIL;0;marcos paz tx2;7099;2019-04-14
UTIL;0;dorrego olavarria;7100;2019-04-14
UTIL;0;nazca 2968 tx2;7101;2019-04-14
UTIL;0;riva 7579 tx2;7102;2019-04-14
UTIL;0;liniers tx2;7103;2019-04-14
UTIL;0;caseros crovara tx2;7104;2019-04-14
UTIL;0;santos tx2;7105;2019-04-15
UTIL;369,9936;pellegrini rodriguez;7107;2019-04-15
UTIL;0;colon;7167;2019-04-15
UTIL;0;san fernando tx2;7168;2019-04-15
UTIL;0;juan mansilla tx2;7169;2019-04-15
UTIL;0;avellaneda 1961;7170;2019-04-15
UTIL;0;pilar rivadavia tx2;7171;2019-04-15
UTIL;0;mitre san martin tx2;7172;2019-04-15
UTIL;0;san martin tx2;7173;2019-04-15
UTIL;0;carrillo tx2;7174;2019-04-15
UTIL;0;alsina tx2;7175;2019-04-15
UTIL;0;saladillo tx2;7176;2019-04-16
UTIL;0;lin tx2;7180;2019-04-16
UTIL;0;torcuato tx2;7181;2019-04-16
UTIL;0;pilar miguel tx2;7182;2019-04-16
UTIL;0;wang tx2;7184;2019-04-16
UTIL;0;cesar;7185;2019-04-16
UTIL;0;marcos paz tx2;7186;2019-04-16
UTIL;123,33120000000001;lin tx2;7187;2019-04-17
UTIL;0;laferrere tx2;7207;2019-04-17
UTIL;0;catan tx2;7208;2019-04-17
UTIL;0;cordoba tx2;7223;2019-04-21
UTIL;0;jauretche tx2;7225;2019-04-21
UTIL;0;maipu yerbal tx2;7226;2019-04-21
UTIL;0;yerbal cabildo tx2;7227;2019-04-21
UTIL;0;san isidro tx2;7228;2019-04-21
UTIL;0;libreria windsor ;7229;2019-04-21
UTIL;0;beccar tx2;7230;2019-04-21
UTIL;0;castillo tx2;7231;2019-04-21
UTIL;0;rodriguez tx2;7233;2019-04-21
UTIL;0;martin triunvirato;7234;2019-04-22
UTIL;0;beiro 4285 tx2;7235;2019-04-22
UTIL;0;kimi tx2;7236;2019-04-22
UTIL;0;laferrere tx2;7237;2019-04-22
UTIL;0;boedolomas tx2;7250;2019-04-23
UTIL;0;lomas yrigoyen;7251;2019-04-23
UTIL;0;claypole tx2;7252;2019-04-23
UTIL;0;avenida de mayo tx2;7253;2019-04-24
UTIL;0;marquez tx2;7254;2019-04-24
UTIL;0;estrada tx2;7255;2019-04-24
UTIL;0;libreria los primos;7256;2019-04-24
UTIL;0;asamblea tx2;7257;2019-04-24
UTIL;0;lynmartin tx2;7258;2019-04-24
UTIL;0;soler tx2;7310;2019-04-25
UTIL;0;linazca tx2;7312;2019-04-25
UTIL;0;mosconi tx2;7313;2019-04-25
UTIL;0;berazategui tx2;7314;2019-04-25
UTIL;0;moreno tx2;7328;2019-04-28
UTIL;0;franco 5827;7329;2019-04-28
UTIL;0;CASA CAMI;7330;2019-04-28
UTIL;0;chacarita tx2;7331;2019-04-28
UTIL;0;3 de febrero tx2;7332;2019-04-28
UTIL;0;santa fe tx2;7333;2019-04-28
UTIL;0;podesta tx2;7334;2019-04-29
UTIL;0;san wilde tx2;7335;2019-04-29
UTIL;0;belgrano tx2;7336;2019-04-29
UTIL;0;lujan tx2;7337;2019-04-29
UTIL;0;lanus tx2;7338;2019-04-29
UTIL;0;galicia tx2;7339;2019-04-29
UTIL;0;mitre avellaneda tx2;7342;2019-04-29
UTIL;0;alsina tx2;7343;2019-04-29
UTIL;3029,9142000000006;solano tx2;7344;2019-04-30
UTIL;0;america tx2;7380;2019-05-01
UTIL;0;corrientes 2 tx2;7381;2019-05-01
UTIL;493,0812000000001;beiro 4285 tx2;7382;2019-05-01
UTIL;0;casares tx2;7390;2019-05-01
UTIL;0;timbues 846 tx2;7391;2019-05-01
UTIL;0;diego santa fe;7405;2019-05-03
UTIL;0;lavalle tx2;7406;2019-05-03
UTIL;0;ciudadela tx2;7407;2019-05-03
UTIL;0;boedo cordoba tx2;7408;2019-05-03
UTIL;0;chacarita tx2;7409;2019-05-03
UTIL;0;pellegrini rodriguez;7416;2019-05-03
UTIL;0;marcos paz tx2;7417;2019-05-03
UTIL;0;rodriguez tx2;7418;2019-05-03
UTIL;0;mitrecabildo tx2;7419;2019-05-03
UTIL;0;belgrano tx2;7420;2019-05-03
UTIL;0;chacarita tx2;7421;2019-05-03
UTIL;0;parana 562 tx2;7422;2019-05-05
UTIL;69549,36000000002;NULL;7423;2019-05-05
UTIL;0;america tx2;7425;2019-05-06
UTIL;0;quilmes tx2;7426;2019-05-06
UTIL;113463,5672;NULL;7430;2019-05-07
UTIL;30382,53440000001;NULL;7431;2019-05-07
UTIL;87928,27840000001;NULL;7432;2019-05-07
UTIL;120713,12640000004;NULL;7433;2019-05-07
UTIL;84358,54080000005;NULL;7434;2019-05-07
UTIL;65418,7104;NULL;7435;2019-05-07
UTIL;0;rivadavia tx2;7436;2019-05-07
UTIL;0;gaona tx2;7437;2019-05-07
UTIL;0;los incas tx2;7438;2019-05-07
UTIL;0;podesta tx2;7439;2019-05-07
UTIL;0;santos tx2;7441;2019-05-07
UTIL;0;gaona 2665 tx2;7442;2019-05-08
UTIL;0;8000 tx2;7443;2019-05-08
UTIL;0;parque chas tx2;7444;2019-05-08
UTIL;0;castillo tx2;7459;2019-05-08
UTIL;0;moron belgrano tx2;7460;2019-05-08
UTIL;0;laferrere tx2;7461;2019-05-08
UTIL;0;eva san juan tx2;7462;2019-05-08
UTIL;0;timbues 846 tx2;7463;2019-05-08
UTIL;0;pellegrini rodriguez;7464;2019-05-08
UTIL;0;cabildo 1757;7465;2019-05-08
UTIL;-6383,920800000001;NULL;7468;2019-05-09
UTIL;2071,2960000000003;NULL;7469;2019-05-09
UTIL;0;calzada tx2;7477;2019-05-09
UTIL;0;laferrere tx2;7478;2019-05-09
UTIL;0;zarate independencia tx2;7480;2019-05-09
UTIL;0;maipu 24 tx2;7481;2019-05-10
UTIL;0;lopez tx2;7482;2019-05-10
UTIL;0;xeng tx2;7483;2019-05-10
UTIL;0;martin 2521 tx2;7484;2019-05-10
UTIL;196737,96;NULL;7488;2019-05-10
UTIL;0;merlo moreno;7489;2019-05-10
UTIL;0;quilmes tx2;7490;2019-05-10
UTIL;0;lafenacional;7491;2019-05-12
UTIL;0;rolon tx2;7492;2019-05-12
UTIL;55176;NULL;7493;2019-05-13
UTIL;0;moreno tx2;7496;2019-05-13
UTIL;0;independencia tx2;7497;2019-05-13
UTIL;0;rivadavia 2379 tx2;7498;2019-05-13
UTIL;0;monroe tx2;7499;2019-05-13
UTIL;0;mercedes tx2;7500;2019-05-13
UTIL;0;balbin tx2;7501;2019-05-13
UTIL;0;peron 3513 tx2;7502;2019-05-14
UTIL;0;cordoba tx2;7503;2019-05-14
UTIL;0;25 avellaneda tx2;7504;2019-05-14
UTIL;0;big store;7505;2019-05-14
UTIL;0;moreno tx2;7506;2019-05-14
UTIL;0;Libreria agustina;7507;2019-05-14
UTIL;0;banfield tx2;7508;2019-05-14
UTIL;0;lalee tx2;7509;2019-05-14
UTIL;0;lynmartin tx2;7510;2019-05-14
UTIL;0;merlo libertador;7511;2019-05-15
UTIL;-1169,6399999999999;podesta tx2;7512;2019-05-15
UTIL;1235,34;podesta tx2;7513;2019-05-15
UTIL;2470,68;moreno tx2;7520;2019-05-15
UTIL;0;san wilde tx2;7534;2019-05-15
UTIL;0;alsina tx2;7535;2019-05-15
UTIL;0;mitre avellaneda tx2;7536;2019-05-15
UTIL;0;cesar;7537;2019-05-15
UTIL;0;mitre 2230 tx2;7538;2019-05-15
UTIL;0;avenida de mayo tx2;7539;2019-05-15
UTIL;0;parana adelina;7540;2019-05-15
UTIL;1507,6578;linazca tx2;7541;2019-05-16
UTIL;0;liniers tx2;7554;2019-05-16
UTIL;0;asamblea tx2;7555;2019-05-16
UTIL;0;varela calzada tx2;7556;2019-05-16
UTIL;0;tapia escobar tx2;7557;2019-05-16
UTIL;0;peron miguel;7558;2019-05-16
UTIL;0;yrigoyen paz;7559;2019-05-16
UTIL;0;varela calzada tx2;7560;2019-05-17
UTIL;0;illia arieta tx2;7561;2019-05-17
UTIL;23254,2416;NULL;7562;2019-05-19
UTIL;78198,7146;NULL;7563;2019-05-19
UTIL;48535,142400000004;NULL;7564;2019-05-19
UTIL;31079,46239999999;NULL;7565;2019-05-19
UTIL;18637,279200000004;NULL;7566;2019-05-19
UTIL;5457,599999999999;NULL;7568;2019-05-19
UTIL;0;cobo tx2;7570;2019-05-19
UTIL;0;rioja 2074;7571;2019-05-19
UTIL;0;catan tx2;7572;2019-05-20
UTIL;0;tapia escobar tx2;7573;2019-05-20
UTIL;0;soler tx2;7574;2019-05-20
UTIL;0;saladillo tx2;7575;2019-05-20
UTIL;0;david;7576;2019-05-20
UTIL;0;cabildo 3520;7577;2019-05-20
UTIL;0;santos tx2;7578;2019-05-20
UTIL;0;ciudadela tx2;7592;2019-05-21
UTIL;0;murature tx2;7593;2019-05-21
UTIL;123,33120000000001;calzada tx2;7594;2019-05-22
UTIL;0;castillo tx2;7602;2019-05-22
UTIL;0;lafeluro tx2;7603;2019-05-23
UTIL;0;bingocrovara tx2;7604;2019-05-23
UTIL;0;illia murguiondo;7605;2019-05-23
UTIL;0;marcos paz tx2;7606;2019-05-23
UTIL;0;tapia escobar tx2;7607;2019-05-23
UTIL;0;florida-martin tx2;7608;2019-05-23
UTIL;0;kimi tx2;7609;2019-05-23
UTIL;1227,3;los incas tx2;7610;2019-05-23
UTIL;0;palomar;7619;2019-05-24
UTIL;0;jose maria moreno tx2;7620;2019-05-24
UTIL;0;luis lavalle tx2;7622;2019-05-24
UTIL;0;gaona tx2;7623;2019-05-24
UTIL;0;rivadavia tx2;7624;2019-05-24
UTIL;712,8000000000001;gaona 2665 tx2;7625;2019-05-24
UTIL;712,8000000000001;gaona 2665 tx2;7638;2019-05-24
UTIL;57934,8;NULL;7639;2019-05-24
UTIL;0;santa fe 3480;7641;2019-05-25
UTIL;0;juramento tx2;7642;2019-05-26
UTIL;0;san isidro tx2;7643;2019-05-26
UTIL;0;beccar tx2;7644;2019-05-26
UTIL;0;avellaneda 1961;7645;2019-05-26
UTIL;0;avellaneda 3431;7646;2019-05-26
UTIL;0;centenario 234 tx2;7647;2019-05-26
UTIL;0;centenario 234 tx2;7648;2019-05-26
UTIL;0;chacarita tx2;7649;2019-05-26
UTIL;1655,2800000000002;saladillo tx2;7650;2019-05-26
UTIL;0;belgrano tx2;7653;2019-05-27
UTIL;0;alberdi tx2;7654;2019-05-27
UTIL;12980,52;NULL;7655;2019-05-27
UTIL;0;claypole tx2;7657;2019-05-27
UTIL;0;estrada santa fe tx2;7659;2019-05-27
UTIL;0;moreno tx2;7660;2019-05-28
UTIL;0;rodriguez tx2;7661;2019-05-28
UTIL;0;glew tx2;7662;2019-05-28
UTIL;0;independencia tx2;7678;2019-05-29
UTIL;0;cordoba tx2;7679;2019-05-29
UTIL;0;lacroze suarez;7680;2019-05-29
UTIL;0;moreno tx2;7681;2019-05-29
UTIL;0;rodriguez tx2;7682;2019-05-29
UTIL;0;3 de febrero tx2;7683;2019-05-29
UTIL;115545,07700000003;NULL;7684;2019-05-30
UTIL;160483,80760000006;NULL;7685;2019-05-30
UTIL;144910,54080000005;NULL;7686;2019-05-30
UTIL;71038,77120000002;NULL;7687;2019-05-30
UTIL;108663,69600000007;NULL;7688;2019-05-30
UTIL;495,62160000000006;NULL;7689;2019-05-30
UTIL;0;CASA CAMI;7697;2019-05-30
UTIL;0;tapia escobar tx2;7698;2019-05-30
UTIL;0;olavarria tx2;7699;2019-05-30
UTIL;0;alberdi tx2;7700;2019-05-30
UTIL;0;gerardo tx2;7701;2019-05-30
UTIL;0;vicente jose tx2;7702;2019-06-01
UTIL;0;corrientes tx2;7703;2019-06-01
UTIL;0;forest 581 tx2;7704;2019-06-01
UTIL;0;veronica tx2;7705;2019-06-01
UTIL;0;glew tx2;7706;2019-06-01
UTIL;0;peron 3513 tx2;7707;2019-06-01
UTIL;0;moron belgrano tx2;7708;2019-06-01
UTIL;53095,68000000001;NULL;7721;2019-06-02
UTIL;0;vergara tx2;7732;2019-06-03
UTIL;0;lujan tx2;7733;2019-06-03
UTIL;0;rivadavia 18029;7734;2019-06-03
UTIL;0;martin triunvirato;7735;2019-06-03
UTIL;1757,3304000000003;eva san juan tx2;7736;2019-06-04
UTIL;0;asamblea tx2;7746;2019-06-04
UTIL;0;mitre san martin tx2;7748;2019-06-04
UTIL;0;san martin tx2;7749;2019-06-04
UTIL;0;carrillo tx2;7750;2019-06-04
UTIL;0;ruta 23 tx2;7752;2019-06-04
UTIL;0;illia santamarina;7753;2019-06-05
UTIL;0;illia french;7754;2019-06-05
UTIL;0;tapia escobar tx2;7761;2019-06-05
UTIL;0;claypole tx2;7762;2019-06-06
UTIL;0;martin merlo;7763;2019-06-06
UTIL;381,8604;merlo libertador;7764;2019-06-06
UTIL;0;castillo tx2;7772;2019-06-06
UTIL;0;merlo libertador;7773;2019-06-06
UTIL;0;cesar;7774;2019-06-06
UTIL;0;la terminal;7775;2019-06-06
UTIL;0;vicente jose tx2;7776;2019-06-06
UTIL;0;katinazca tx2;7777;2019-06-06
UTIL;0;cabildo 3520;7778;2019-06-06
UTIL;0;xeng tx2;7779;2019-06-06
UTIL;0;azul tx2;7780;2019-06-07
UTIL;0;dorrego olavarria;7781;2019-06-07
UTIL;0;san arieta;7782;2019-06-07
UTIL;0;san wilde tx2;7783;2019-06-07
UTIL;0;cuenca tz2;7784;2019-06-07
UTIL;0;bocuzzi tx2;7785;2019-06-07
UTIL;0;marcos paz tx2;7786;2019-06-07
UTIL;0;yerbal cabildo tx2;7787;2019-06-09
UTIL;1295,2128;rivadavia tx2;7789;2019-06-10
UTIL;0;gaona tx2;7799;2019-06-10
UTIL;0;rivadavia tx2;7800;2019-06-10
UTIL;0;belgrano tx2;7801;2019-06-10
UTIL;1726,3584;beccar tx2;7802;2019-06-11
UTIL;0;bingocrovara tx2;7817;2019-06-11
UTIL;0;moreno tx2;7818;2019-06-11
UTIL;0;varela calzada tx2;7819;2019-06-11
UTIL;0;claypole tx2;7820;2019-06-11
UTIL;0;varela tx2;7821;2019-06-11
UTIL;0;lanus tx2;7823;2019-06-12
UTIL;0;tapiales tx2;7824;2019-06-12
UTIL;13098,24;NULL;7825;2019-06-13
UTIL;0;alsina tx2;7827;2019-06-13
UTIL;0;solano tx2;7828;2019-06-13
UTIL;0;celina tx2;7830;2019-06-16
UTIL;0;herrera celina tx2;7831;2019-06-16
UTIL;0;jauretche tx2;7832;2019-06-16
UTIL;0;beiro 4285 tx2;7833;2019-06-16
UTIL;0;josecpaz tx2;7834;2019-06-16
UTIL;0;lynmartin tx2;7836;2019-06-16
UTIL;0;estrada santa fe tx2;7838;2019-06-17
UTIL;0;navarro las heras;7839;2019-06-17
UTIL;0;CASA CAMI;7840;2019-06-17
UTIL;0;mercedes tx2;7841;2019-06-18
UTIL;0;laferrere tx2;7842;2019-06-18
UTIL;0;liniers tx2;7844;2019-06-18
UTIL;0;vergara tx2;7845;2019-06-19
UTIL;0;CASA CAMI;7846;2019-06-19
UTIL;0;dorrego olavarria;7847;2019-06-20
UTIL;0;azul tx2;7848;2019-06-20
UTIL;191001,30000000002;NULL;7849;2019-06-20
UTIL;0;rivadavia tx2;7850;2019-06-20
UTIL;0;asamblea tx2;7851;2019-06-20
UTIL;0;galicia tx2;7852;2019-06-20
UTIL;45596,10840000002;NULL;7857;2019-06-21
UTIL;55582,97759999999;NULL;7858;2019-06-21
UTIL;1563,4770000000003;navarro las heras;7865;2019-06-22
UTIL;0;avellaneda 1961;7868;2019-06-22
UTIL;0;wang tx2;7869;2019-06-22
UTIL;0;pacheco tx2;7870;2019-06-22
UTIL;0;torcuato tx2;7871;2019-06-22
UTIL;0;colon;7872;2019-06-22
UTIL;0;san fernando tx2;7873;2019-06-22
UTIL;0;bazar umi;7884;2019-06-24
UTIL;0;yrigoyen paz;7885;2019-06-24
UTIL;690,432;cabildo 3520;7887;2019-06-25
UTIL;792,7440000000003;yerbal cabildo tx2;7888;2019-06-25
UTIL;0;CASA CAMI;7899;2019-06-25
UTIL;0;pellegrini rodriguez;7900;2019-06-25
UTIL;0;rodriguez tx2;7901;2019-06-25
UTIL;0;cordoba tx2;7902;2019-06-25
UTIL;0;varela calzada tx2;7903;2019-06-25
UTIL;0;quilmes tx2;7904;2019-06-25
UTIL;1703,1468000000004;alberdi tx2;7907;2019-06-26
UTIL;69,2868;CASA CAMI;7920;2019-06-26
UTIL;0;velez sarsfield tx2;7921;2019-06-26
UTIL;0;munro mitre tx2;7922;2019-06-26
UTIL;0;parana adelina;7923;2019-06-26
UTIL;0;avenida de mayo tx2;7924;2019-06-26
UTIL;0;casares tx2;7925;2019-06-26
UTIL;0;santos tx2;7926;2019-06-26
UTIL;0;peron 3513 tx2;7927;2019-06-26
UTIL;0;cesar;7928;2019-06-26
UTIL;0;saladillo tx2;7929;2019-06-26
UTIL;0;marcos paz tx2;7930;2019-06-27
UTIL;0;belgrano tx2;7932;2019-06-27
UTIL;0;san wilde tx2;7933;2019-06-27
UTIL;0;cesar;7934;2019-06-27
UTIL;0;diego santa fe;7935;2019-06-27
UTIL;0;santa fe tx2;7936;2019-06-27
UTIL;0;santa fe 3480;7937;2019-06-27
UTIL;0;cesar;7938;2019-06-28
UTIL;94902,72;NULL;7939;2019-06-28
UTIL;2463,7200000000003;luis lavalle tx2;7941;2019-06-28
UTIL;23866,275;NULL;7957;2019-06-28
UTIL;0;saladillo tx2;7961;2019-06-28
UTIL;0;soler tx2;7962;2019-06-29
UTIL;0;linazca tx2;7963;2019-06-29
